"","PC1","PC2","PC3","PC4","PC5","PC6","class_match","species_match","mobility_PCA","mob_match","habitat_PCA","animal"
"59",-2.08659813648445,-0.0351882464555994,-0.563611993486639,0.266971755936788,-0.253936381536796,0.54283579262755,"Mammalia","Urocitellus_armatus","semifossorial",1,"terrestrial","Urocitellus_armatus"
"60",-1.68826274190812,-0.378257054610442,-0.223492388209452,-0.165434090723721,-0.174230596911597,0.201422402691012,"Mammalia","Urocitellus_armatus","semifossorial",1,"terrestrial","Urocitellus_armatus"
"61",-1.86598758945781,-0.243255103886932,-0.178712495732858,0.0113296476658483,-0.252574341318809,0.297854499612069,"Mammalia","Urocitellus_armatus","semifossorial",1,"terrestrial","Urocitellus_armatus"
"62",-0.954129354828686,0.840764785625358,0.116114126629838,0.435813523457547,0.575105779503967,-0.109827770828558,"Mammalia","Urocitellus_columbianus","semifossorial",1,"terrestrial","Urocitellus_columbianus"
"63",-0.335412529131459,1.05217088827497,0.387382714991923,-0.0507062160156553,0.399172788825885,-0.147656652837168,"Mammalia","Urocitellus_columbianus","semifossorial",1,"terrestrial","Urocitellus_columbianus"
"64",5.00400772287656,-2.58115245499257,-2.22049013925418,0.454822536259589,0.82190137861708,0.252237090550133,"Reptilia","Kinosternon_flavescens","semiaquatic",4,"marine","Kinosternon_flavescens"
"65",1.79500833767131,-0.632874114175857,1.01430071280241,0.325194809762575,0.584896439014224,-0.0213116071284827,"Reptilia","Kinosternon_integrum","semiaquatic",4,"marine","Kinosternon_integrum"
"66",2.34931600189797,0.769840186445675,0.844005701595725,0.752953291113321,-0.629678108976948,1.35223030921248,"Reptilia","Kinosternon_integrum","semiaquatic",4,"marine","Kinosternon_integrum"
"67",1.29261771929591,0.273851052541274,-0.14385137924069,0.444982462782479,0.63623773208388,0.0553576553501294,"Reptilia","Vipera_aspis","terrestrial",3,"terrestrial","Vipera_aspis"
"68",0.148822780981102,-0.399539088866504,0.169357747726415,1.52283532554076,-0.0652521627670517,-0.146350319375652,"Actinopterygii","Ammocrypta_pellucida","benthic",6,"marine","Ammocrypta_pellucida"
"69",-0.038316974597993,-0.358937907318601,-0.0858577658196552,1.44261756577917,0.380863879568085,0.159327365902606,"Actinopterygii","Astroblepus_ubidiai","benthic",6,"marine","Astroblepus_ubidiai"
"70",0.0880551793398657,0.535716796944342,-0.367960626085865,0.420138717474163,0.402393003689067,-0.0615300047218682,"Actinopterygii","Genypterus_blacodes","benthic",6,"marine","Genypterus_blacodes"
"71",-1.2460167381682,1.35793957108194,-0.423477797984741,0.935013778634326,0.814086939747423,0.325661696273923,"Actinopterygii","Genypterus_blacodes","benthic",6,"marine","Genypterus_blacodes"
"72",-1.93816805822622,0.295629092199033,-0.762763107086611,1.41188495929242,0.16089663289765,0.485341909232488,"Actinopterygii","Oncorhynchus_tshawytscha","pelagic",2,"marine","Oncorhynchus_tshawytscha"
"73",-1.9748917161832,0.508175381283851,-0.840391982152537,1.67882806263325,0.660484853703164,0.598619056878251,"Actinopterygii","Oncorhynchus_tshawytscha","pelagic",2,"marine","Oncorhynchus_tshawytscha"
"74",-1.89284117320957,0.152336557731467,-0.603298891531311,1.38973202138414,0.160551046220694,0.459535677184035,"Actinopterygii","Oncorhynchus_tshawytscha","pelagic",2,"marine","Oncorhynchus_tshawytscha"
"75",0.243869602726909,-0.087459875613259,-0.328209900124026,1.11924383057856,0.248777575884374,0.0521678827007843,"Actinopterygii","Stellifer_illecebrosus","benthic",6,"marine","Stellifer_illecebrosus"
"76",0.142116345822045,0.395151946141869,0.0846588090855036,0.710819191694279,0.0827244774543465,-0.391456442185805,"Actinopterygii","Zingel_asper","benthic",6,"marine","Zingel_asper"
"77",0.105811711444583,0.0339857086699313,-0.0968367570216646,1.16876780611206,-0.19146497637409,-0.301858854285329,"Actinopterygii","Zingel_asper","benthic",6,"marine","Zingel_asper"
"78",0.184556460564611,1.09909216347813,0.306801752879246,-0.0434326371010967,0.520188051511869,-0.538257831973047,"Actinopterygii","Zingel_asper","benthic",6,"marine","Zingel_asper"
